date,open,high,low,close,volume
1/25/2017,27.878,28.267,27.8456,28.216,130346692
1/26/2017,28.1674,28.3457,28.1512,28.2299,105350304
1/27/2017,28.2762,28.3248,28.1512,28.2322,82251776
1/30/2017,27.9961,28.1582,27.9336,28.1582,121510012
1/31/2017,28.047,28.1026,27.9243,28.0933,196803972
2/1/2017,29.4083,30.2093,29.4037,29.8065,447940160
2/2/2017,29.6271,29.9547,29.5819,29.7556,134841644
2/3/2017,29.7046,29.9084,29.6699,29.8829,98029204
2/6/2017,29.8945,30.2116,29.8412,30.163,107383696
2/7/2017,30.2209,30.5797,30.2001,30.4501,152735364
2/8/2017,30.4084,30.6098,30.3783,30.5681,92016288
2/9/2017,30.6091,30.7939,30.4858,30.7881,113399436
2/10/2017,30.7974,30.909,30.7021,30.7183,80261832
2/13/2017,30.9415,31.1136,30.8648,30.9904,92141684
2/14/2017,31.0322,31.4089,30.9811,31.3926,132904892
2/15/2017,31.5088,31.6832,31.2996,31.5065,142492400
2/16/2017,31.5437,31.5972,31.3507,31.4682,90338220
2/17/2017,31.4112,31.5809,31.4112,31.5553,88792788
2/21/2017,31.6739,31.7948,31.6158,31.7832,98028624
2/22/2017,31.7204,31.8808,31.646,31.8785,83347728
2/23/2017,31.9413,31.9645,31.6902,31.7437,83152744
2/24/2017,31.5995,31.7739,31.453,31.7739,87106340
2/27/2017,31.8855,31.9541,31.6855,31.8367,81029704
2/28/2017,31.8715,31.9541,31.7832,31.8506,93931440
3/1/2017,32.0599,32.5853,31.9913,32.5016,145658340
3/2/2017,32.5505,32.6152,32.2622,32.3087,104843936
3/3/2017,32.2668,32.5109,32.2226,32.4993,86284484
3/6/2017,32.4028,32.497,32.224,32.397,87000176
3/7/2017,32.3319,32.5458,32.2691,32.4389,69785188
3/8/2017,32.3063,32.504,32.2761,32.318,74828944
3/9/2017,32.2575,32.2691,31.8646,32.2436,88623616
3/10/2017,32.3761,32.401,32.2343,32.3505,78451204
3/13/2017,32.2831,32.4179,32.2761,32.3645,69686868
3/14/2017,32.3877,32.4691,32.2808,32.3156,61236260
3/15/2017,32.4133,32.7249,32.3238,32.6574,102767096
3/16/2017,32.7179,32.7876,32.6109,32.7109,76927992
3/17/2017,32.783,32.783,32.5249,32.5481,175539808
3/20/2017,32.6435,32.8992,32.6039,32.8899,86168152
3/21/2017,33.041,33.2015,32.4877,32.5133,158119648
3/22/2017,32.5144,32.9225,32.4947,32.8806,103440660
3/23/2017,32.8434,32.9188,32.6923,32.7644,81385204
3/24/2017,32.8992,32.955,32.6318,32.6993,89582252
3/27/2017,32.4086,32.8341,32.2296,32.7551,94300376
3/28/2017,32.762,33.4898,32.6946,33.434,133499220
3/29/2017,33.4061,33.5944,33.2921,33.5084,116759820
3/30/2017,33.5246,33.5967,33.3642,33.4642,84829008
3/31/2017,33.4154,33.5432,33.2503,33.4014,78646604
4/3/2017,33.413,33.5084,33.2596,33.4107,79942856
4/4/2017,33.3061,33.6874,33.2875,33.6595,79565416
4/5/2017,33.5316,33.8199,33.4363,33.4851,110871416
4/6/2017,33.5479,33.6014,33.3526,33.4014,84596136
4/7/2017,33.4177,33.5223,33.3107,33.327,66634172
4/10/2017,33.3875,33.4524,33.2247,33.2875,75733588
4/11/2017,33.234,33.3293,32.5644,32.9294,121517504
4/12/2017,32.9225,33.0503,32.7853,32.969,81400000
4/13/2017,32.9945,33.1038,32.7946,32.7946,71291520
4/17/2017,32.8946,32.9876,32.7527,32.9759,66328376
4/18/2017,32.8783,33.0248,32.8085,32.8295,58790176
4/19/2017,32.9876,33.0155,32.6551,32.7086,69313500
4/20/2017,32.8341,33.2294,32.8202,33.1178,93278248
4/21/2017,33.1178,33.1736,32.9806,33.0782,69283712
4/24/2017,33.3642,33.4688,33.2898,33.3968,68466396
4/25/2017,33.4595,33.6897,33.4502,33.6037,75486004
4/26/2017,33.5897,33.62,33.3354,33.4061,80164964
4/27/2017,33.4624,33.5177,33.32,33.4316,56985388
4/28/2017,33.5014,33.5502,33.3107,33.3991,83441432
5/1/2017,33.7362,34.2245,33.7037,34.0803,134411772
5/2/2017,34.3035,34.4314,34.1408,34.2966,181408776
5/3/2017,33.8501,34.2919,33.5432,34.1919,182788136
5/4/2017,34.0664,34.2105,33.9013,34.0687,93487488
5/5/2017,34.1222,34.6383,34.1222,34.6337,109310900
5/8/2017,34.65,35.7357,34.65,35.5753,195009652
5/9/2017,35.7753,36.0101,35.6776,35.8032,156521452
5/10/2017,35.7195,35.7916,35.3661,35.6334,103222768
5/11/2017,35.5902,35.9684,35.5575,35.9404,109020232
5/12/2017,36.1154,36.517,36.1084,36.4423,130108068
5/15/2017,36.4213,36.5707,36.1972,36.3489,104038876
5/16/2017,36.4049,36.4329,36.1201,36.2952,80193912
5/17/2017,35.8586,36.0851,34.9505,35.0766,203070712
5/18/2017,35.3147,35.7979,35.282,35.6112,134272860
5/19/2017,35.8073,35.9474,35.6322,35.7326,107843152
5/22/2017,35.952,36.0874,35.6976,35.9497,91865748
5/23/2017,36.1621,36.1621,35.7909,35.9053,79675484
5/24/2017,35.9147,35.9917,35.6415,35.7979,76876616
5/25/2017,35.889,36.0337,35.7256,35.9217,76942392
5/26/2017,35.952,36.0081,35.7909,35.861,87710548
5/30/2017,35.8166,36.0524,35.7956,35.875,80507404
5/31/2017,35.945,35.9917,35.5738,35.6625,97804656
6/1/2017,35.7583,35.7956,35.5365,35.7606,65616352
6/2/2017,35.854,36.2905,35.6929,36.2905,111082860
6/5/2017,36.0314,36.0571,35.826,35.9357,101326648
6/6/2017,35.9287,36.3746,35.9007,36.0571,106499704
6/7/2017,36.1901,36.4143,36.0641,36.2719,84278588
6/8/2017,36.2438,36.3115,36.0454,36.1831,85003192
6/9/2017,36.2298,36.2298,34.0891,34.7801,259530628
6/12/2017,34.0237,34.1054,33.2696,33.949,289229320
6/13/2017,34.3552,34.4229,33.886,34.2221,136661780
6/14/2017,34.4346,34.4346,33.5801,33.8883,126124928
6/15/2017,33.4587,33.7295,33.1996,33.6852,128661492
6/16/2017,33.5661,33.7342,33.1973,33.2136,201444372
6/19/2017,33.5381,34.2571,33.5381,34.1638,130165616
6/20/2017,34.2875,34.2875,33.8369,33.8533,99600292
6/21/2017,33.9723,34.1006,33.7599,34.054,85063004
6/22/2017,34.0307,34.2478,33.8789,33.998,76425176
6/23/2017,33.8813,34.3552,33.8766,34.1498,141757556
6/26/2017,34.3575,34.6167,33.9396,34.0424,102769444
6/27/2017,33.8533,34.1217,33.5288,33.5544,99047564
6/28/2017,33.7319,34.1101,33.4214,34.0447,88329728
6/29/2017,33.7832,33.8813,33.2159,33.5428,125997472
6/30/2017,33.7225,33.8416,33.5661,33.6221,92096428
7/3/2017,33.8229,33.921,33.4074,33.5008,57033200
7/5/2017,33.5451,33.8019,33.3195,33.6385,86278228
7/6/2017,33.3887,33.5008,33.2463,33.321,96515128
7/7/2017,33.3607,33.7926,33.3607,33.6595,76806848
7/10/2017,33.6432,34.0727,33.4704,33.8649,84362544
7/11/2017,33.7879,34.0494,33.7062,33.9747,79127344
7/12/2017,34.054,34.1264,33.8089,34.0237,99537912
7/13/2017,33.9677,34.6657,33.9537,34.4976,100797492
7/14/2017,34.5443,34.8618,34.3949,34.7941,80528244
7/17/2017,34.7427,35.2283,34.6844,34.9155,95173824
7/18/2017,34.8314,35.0486,34.7077,35.0369,71475168
7/19/2017,35.1303,35.3497,35.0065,35.2563,83691876
7/20/2017,35.3684,35.4244,35.0626,35.0976,68974992
7/21/2017,35.0159,35.1209,34.7567,35.0812,105010520
7/24/2017,35.1536,35.5878,34.9949,35.5061,85972640
7/25/2017,35.4384,35.9147,35.4384,35.6579,75415728
7/26/2017,35.8003,35.9357,35.7326,35.826,63123804
7/27/2017,35.8937,35.9497,34.3879,35.1489,129905348
7/28/2017,34.9925,35.0719,34.8291,34.9015,68854612
7/31/2017,34.9949,35.0952,34.5816,34.7217,79383680
8/1/2017,34.8081,35.0696,34.647,35.0299,141474580
8/2/2017,37.1847,37.2944,36.4563,36.6851,279747200
8/3/2017,36.6641,36.7014,36.1901,36.3185,108389184
8/4/2017,36.4353,36.7458,36.3466,36.51,82239408
8/7/2017,36.6664,37.1006,36.5754,37.0749,87481284
8/8/2017,37.0259,37.78,36.9489,37.3714,144823584
8/9/2017,37.18,37.6492,37.145,37.6002,104526120
8/10/2017,37.4808,37.5043,36.2455,36.4073,163217092
8/11/2017,36.7073,37.1697,36.5831,36.9136,105028384
8/14/2017,37.3449,37.5535,37.2113,37.4691,88490936
8/15/2017,37.659,38.0188,37.5371,37.8793,117861948
8/16/2017,37.959,38.0926,37.5394,37.7269,110686448
8/17/2017,37.6262,37.6707,36.998,37.0026,111762260
8/18/2017,37.0026,37.3871,36.7354,36.9183,109712276
8/21/2017,36.9183,37.0097,36.3581,36.8503,105474112
8/22/2017,37.0894,37.5043,37.0401,37.4527,86418340
8/23/2017,37.2863,37.6144,37.2417,37.4996,77596324
8/24/2017,37.6051,37.6777,37.1644,37.3331,79275672
8/25/2017,37.4222,37.6355,37.3331,37.4714,101920252
8/28/2017,37.5371,37.9731,37.4879,37.8488,103863888
8/29/2017,37.5277,38.2356,37.5043,38.1864,118067640
8/30/2017,38.395,38.4161,38.116,38.2895,109078336
8/31/2017,38.3575,38.5638,38.32,38.4419,107140384
9/1/2017,38.6294,38.6622,38.3551,38.4536,66364204
9/5/2017,38.3833,38.5005,37.6355,37.9918,118145256
9/6/2017,38.1395,38.2051,37.6262,37.952,86606904
9/7/2017,37.9942,38.0293,37.5886,37.7996,87714008
9/8/2017,37.7058,37.7738,37.1597,37.1831,114446140
9/11/2017,37.6215,37.9848,37.4785,37.8559,126323192
9/12/2017,38.116,38.4325,37.2159,37.7058,286856184
9/13/2017,37.4738,37.4949,37.0144,37.4222,179629444
9/14/2017,37.2675,37.3636,37.0566,37.1011,95042996
9/15/2017,37.1456,37.7316,37.0355,37.4761,196458408
9/18/2017,37.53,37.6215,37.0343,37.1925,113077740
9/19/2017,37.3894,37.4503,37.1386,37.2066,83242528
9/20/2017,37.012,37.0964,36.058,36.5831,211805456
9/21/2017,36.5198,36.5198,35.8048,35.9549,150046644
9/22/2017,35.6337,35.6923,35.2915,35.6033,186581772
9/25/2017,35.1579,35.5892,34.9633,35.2892,177549344
9/26/2017,35.5775,36.0791,35.5564,35.8963,146640180
9/27/2017,36.051,36.2664,35.99,36.1518,102016908
9/28/2017,36.0721,36.1635,35.7931,35.9291,88021820
9/29/2017,35.9127,36.1283,35.629,36.126,105199240
10/2/2017,36.1588,36.2033,35.7978,36.0533,74795368
10/3/2017,36.1002,36.3533,36.0768,36.2104,64921172
10/4/2017,36.0111,36.065,35.7369,35.976,80655000
10/5/2017,36.14,36.4354,36.1096,36.4237,85135076
10/6/2017,36.3252,36.4471,36.2291,36.4026,69630232
10/9/2017,36.5221,36.7378,36.4459,36.5292,65051692
10/10/2017,36.5795,37.0355,36.3557,36.5432,62468056
10/11/2017,36.5596,36.7964,36.5081,36.6956,67622560
10/12/2017,36.6487,36.8878,36.5033,36.5667,64500216
10/13/2017,36.7378,36.8667,36.6628,36.7987,65576752
10/16/2017,37.012,37.5043,36.9534,37.4761,96485808
10/17/2017,37.4527,37.7082,37.3238,37.6144,75989100
10/18/2017,37.6027,37.6707,37.4105,37.448,65496656
10/19/2017,36.7425,36.8198,36.3369,36.562,170336664
10/20/2017,36.7096,36.9769,36.5573,36.6253,95896584
10/23/2017,36.7753,36.9628,36.4495,36.6065,87937308
10/24/2017,36.6346,36.8995,36.6135,36.8245,71028920
10/25/2017,36.78,36.93,36.3955,36.6628,84828392
10/26/2017,36.855,36.9955,36.7495,36.8972,68001876
10/27/2017,37.3378,38.3481,37.1995,38.2192,177816640
10/30/2017,38.4161,39.3959,38.3762,39.0794,178803088
10/31/2017,39.356,39.7662,39.131,39.6233,144187312
11/1/2017,39.8178,39.8342,38.8193,39.1193,134551048
11/2/2017,39.2951,39.4967,38.7419,39.4053,165573492
11/3/2017,40.7859,40.8468,40.1108,40.4343,237594524
11/6/2017,40.4026,41.0179,40.2514,40.8445,140105224
11/7/2017,40.7648,41.0789,40.6921,40.9757,97445940
11/8/2017,40.9406,41.3109,40.8632,41.3109,95630556
11/9/2017,41.0461,41.277,40.5843,41.2266,116742672
11/10/2017,41.1941,41.2576,40.9965,41.0906,100582000
11/13/2017,40.8154,41.0506,40.7918,40.9259,67928320
11/14/2017,40.7072,40.8107,40.2696,40.3072,99129948
11/15/2017,39.9849,40.0672,39.6109,39.7756,116632280
11/16/2017,40.2696,40.4319,40.0626,40.2508,94549936
11/17/2017,40.2367,40.319,39.9073,40.0273,87598176
11/20/2017,40.0602,40.1237,39.8885,39.9873,65049788
11/21/2017,40.1755,40.8624,40.1755,40.7307,100525180
11/22/2017,40.7824,41.1682,40.7095,41.1588,102355700
11/24/2017,41.1918,41.2859,41.0849,41.1612,56106692
11/27/2017,41.18,41.1871,40.7777,40.9542,82867208
11/28/2017,41.0036,41.1377,40.4296,40.7142,105715208
11/29/2017,40.6107,40.6789,39.3239,39.8697,166665456
11/30/2017,40.0932,40.4954,39.625,40.4272,166108872
12/1/2017,39.9802,40.3849,39.6391,40.239,159037152
12/4/2017,40.5754,40.6083,39.905,39.945,130169540
12/5/2017,39.7709,40.3496,39.6156,39.9073,109400616
12/6/2017,39.4039,40.0402,39.1592,39.7591,114240000
12/7/2017,39.7638,40.0955,39.7356,39.832,102693232
12/8/2017,40.1073,40.2272,39.7144,39.8438,93420924
12/11/2017,39.8038,40.6719,39.7074,40.6201,141095036
12/12/2017,40.4978,40.5542,40.3357,40.3919,77636920
12/13/2017,40.5801,40.8248,40.4625,40.526,95273788
12/14/2017,40.5566,40.7283,40.3802,40.5143,81906164
12/15/2017,40.8459,40.973,40.5707,40.9259,160677228
12/18/2017,41.14,41.6858,41.1353,41.5023,117684456
12/19/2017,41.1753,41.26,40.9542,41.06,109745788
12/20/2017,41.1377,41.267,40.7566,41.0153,93902596
12/21/2017,40.973,41.4082,40.9565,41.1706,83799584
12/22/2017,41.093,41.268,41.0506,41.1706,65397776
12/26/2017,40.1802,40.3378,39.9165,40.1261,132742144
12/27/2017,40.0155,40.1755,39.9238,40.1332,85992852
12/28/2017,40.2272,40.4272,40.1049,40.2461,65920748
12/29/2017,40.1143,40.1308,39.8085,39.8109,103999688
1/2/2018,40.0296,40.5331,39.8179,40.5237,102223736
1/3/2018,40.5872,41.0624,40.4531,40.5166,118071596
1/4/2018,40.5895,40.8083,40.4813,40.7048,89738388
1/5/2018,40.8013,41.2553,40.7095,41.1682,94640072
1/8/2018,41.0153,41.3117,40.9165,41.0153,82271064
1/9/2018,41.0624,41.1824,40.7942,41.0106,86335988
1/10/2018,40.7354,41.0036,40.6977,41.0012,95839580
1/11/2018,41.0718,41.2832,41.0483,41.2341,74670916
1/12/2018,41.4458,41.7234,41.3211,41.6599,101672320
1/16/2018,41.8505,42.201,41.4364,41.4482,118263788
1/17/2018,41.4388,42.168,41.1847,42.1328,137547344
1/18/2018,42.1963,42.368,41.9328,42.1704,124773408
1/19/2018,42.0175,42.2457,41.7352,41.9822,129700268
1/22/2018,41.7093,41.8222,41.545,41.6387,108434204
1/23/2018,41.7093,42.2127,41.5964,41.6481,130756584
1/24/2018,41.6975,41.7093,40.7448,40.9847,204420360
1/25/2018,41.0518,41.1565,40.1167,40.2531,166116016
1/26/2018,40.4625,40.4625,40.0061,40.3472,156572044
1/29/2018,40.0296,40.0296,39.3027,39.5121,202561624
1/30/2018,38.9393,39.3733,38.7452,39.2792,184192740
1/31/2018,39.2557,39.6254,39.1686,39.3874,129915720
2/1/2018,39.3251,39.6674,39.2298,39.4698,188923148
2/2/2018,39.051,39.2392,37.6631,37.7572,346375300
2/5/2018,37.4278,38.5523,36.6985,36.8138,290954088
2/6/2018,36.4233,38.5147,36.228,38.3523,272975352
2/7/2018,38.3653,38.4394,37.4204,37.5313,206434320
2/8/2018,37.7078,37.8748,36.4704,36.4986,217562064
2/9/2018,37.0991,37.2928,35.4859,36.9432,282690432
2/12/2018,37.4368,38.7099,37.203,38.4312,243278156
2/13/2018,38.2517,38.9131,38.1809,38.8162,130196652
2/14/2018,38.5104,39.572,38.4714,39.5319,162579732
2/15/2018,40.1035,40.8829,39.9169,40.8593,204588684
2/16/2018,40.7105,41.2915,40.5711,40.727,160704364
2/20/2018,40.6373,41.1593,40.4885,40.59,135722160
2/21/2018,40.8215,41.1262,40.3916,40.4058,149886492
2/22/2018,40.5782,41.0861,40.557,40.7436,123967760
2/23/2018,41.0199,41.4876,40.9892,41.4522,135249440
2/26/2018,41.6529,42.371,41.6199,42.2718,152648696
2/27/2018,42.3025,42.6284,42.0804,42.1348,155712500
2/28/2018,42.3402,42.6603,42.0545,42.071,151128552
3/1/2018,42.1702,42.4619,40.7814,41.3341,195207880
3/2/2018,40.8144,41.6411,40.7318,41.6199,153815800
3/5/2018,41.3837,41.9812,41.2207,41.7639,113605464
3/6/2018,42.0214,42.1017,41.601,41.7285,95154024
3/7/2018,41.3199,41.5348,41.1616,41.3411,126813848
3/8/2018,41.4474,41.8348,41.3506,41.7923,95096428
3/9/2018,42.0332,42.515,41.8986,42.5103,128740648
3/12/2018,42.5835,43.0795,42.5646,42.9213,128828324
3/13/2018,43.1268,43.3417,42.3355,42.5079,126774116
3/14/2018,42.5906,42.6379,41.9978,42.1466,117473424
3/15/2018,42.1607,42.5717,42.0592,42.1962,90975192
3/16/2018,42.1962,42.3072,41.9529,42.0474,157618752
3/19/2018,41.882,41.9175,41.0176,41.4049,133787084
3/20/2018,41.3907,41.7592,41.3199,41.3907,78597400
3/21/2018,41.3435,41.3553,40.4507,40.4531,148219740
3/22/2018,40.1531,40.7861,39.8224,39.8815,165963068
3/23/2018,39.7728,40.1342,38.9579,38.9579,164115136
3/26/2018,39.6972,40.8853,39.3122,40.8073,150164944
3/27/2018,41.0223,41.3695,39.4256,39.761,163690316
3/28/2018,39.5036,40.1578,39.017,39.3217,166674180
3/29/2018,39.6346,40.5664,39.4209,39.6287,153594020
4/2/2018,39.6524,39.9027,38.8469,39.3689,150347164
4/3/2018,39.5957,39.8568,38.9438,39.7728,121112184
4/4/2018,38.9438,40.6278,38.9178,40.5334,138421956
4/5/2018,40.7625,41.1523,40.6444,40.8144,107732788
4/6/2018,40.3822,40.7388,39.7279,39.7705,140021160
4/9/2018,40.1247,40.8829,40.1165,40.1649,116070872
4/10/2018,40.8617,41.0979,40.5145,40.9207,114456964
4/11/2018,40.6798,41.0797,40.5546,40.7294,89726560
4/12/2018,40.9585,41.3341,40.8711,41.1309,91557140
4/13/2018,41.2821,41.5325,41.0624,41.2703,100497020
4/16/2018,41.3412,41.6151,41.2939,41.5277,86313680
4/17/2018,41.686,42.2638,41.6671,42.0993,106421768
4/18/2018,41.9978,42.2363,41.7781,42.0049,83018152
4/19/2018,41.3222,41.4262,40.7814,40.8144,139235200
4/20/2018,40.2936,40.4409,39.0737,39.1422,261964560
4/23/2018,39.4055,39.4256,38.7572,39.0288,146061908
4/24/2018,39.1304,39.2863,38.0793,38.4856,134768068
4/25/2018,38.41,39.0713,38.3604,38.6532,113528336
4/26/2018,38.7643,39.1445,38.5871,38.7879,111852056
4/27/2018,38.7359,38.8139,37.9399,38.3391,142623356
4/30/2018,38.2943,39.5059,38.2257,39.0335,169709696
5/1/2018,39.3052,39.9641,39.0359,39.9405,214277504
5/2/2018,41.3872,41.9836,41.0506,41.7049,266157484
5/3/2018,41.5419,41.9245,41.202,41.7805,136272720
5/4/2018,42.1017,43.5189,42.0828,43.4197,224805268
5/7/2018,43.7385,44.3266,43.637,43.7338,169805692
5/8/2018,43.6936,43.9842,43.3807,43.944,113611108
5/9/2018,44.0621,44.2629,43.748,44.2534,92844964
5/10/2018,44.3432,44.9644,44.3219,44.8864,111957156
5/11/2018,44.9298,45.0649,44.4461,44.7164,104848884
5/14/2018,44.816,44.9392,44.5433,44.612,83115088
5/15/2018,44.2872,44.356,43.8889,44.2066,94780636
5/16/2018,44.1189,44.6855,44.1023,44.6192,76732256
5/17/2018,44.5765,44.7922,44.1876,44.337,69176116
